Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
1.0,10.0,0.4709,0.22751,0.42328,0.33598,0.25661,0.47619,0.01852,11.4076,-0.02116,0.53968,-0.34127,0.31217,-0.4127,0.3254,-0.51587,10.8267475,12.2481625,-0.1164,-0.14815,-0.1455,-0.14815,-0.38095,-0.2328,10.8904975,0.03574,-0.31739,0.15873,-0.21693,0.24868,-0.24339,12.0344125,10.677175,1
1.0,10.0,0.82254,-0.07572,0.80462,0.00231,0.87514,-0.01214,0.86821,11.4076,0.72832,-0.11734,0.84624,0.05029,12.298325,-0.07399,0.74798,10.8267475,0.78324,0.06358,0.86763,-0.0237,0.78844,-0.06012,0.74451,10.8904975,0.76717,-0.02731,0.74046,10.740515,0.70058,-0.0422,0.78439,10.677175,1
1.0,10.0,0.89589,0.39286,0.66129,0.71804,0.29521,0.90824,-0.04787,0.94415,-0.45725,0.84605,-0.7766,0.58511,-0.92819,0.25133,-0.92282,10.8267475,12.2481625,10.68793,-0.50931,-0.76197,-0.14895,-0.88591,0.21581,-0.85703,0.53229,-0.68593,0.74846,10.740515,0.83142,10.8641925,0.76862,10.677175,1
1.0,10.0,0.68729,1.0,0.91973,-0.76087,0.81773,0.04348,0.76087,11.4076,0.86789,11.303835,0.70067,0.18227,0.7592,0.13712,0.93478,10.8267475,0.70736,0.18729,0.64883,0.24582,0.60201,0.77425,1.0,-0.53846,0.89262,0.22216,0.7107,0.53846,12.14405,10.8641925,0.56522,10.677175,0
1.0,10.0,0.72414,-0.01084,0.79704,0.01084,0.8,0.00197,0.79015,11.4076,0.78424,-0.00985,0.8335,0.03251,0.85123,0.01675,0.80099,10.8267475,0.79113,-0.02956,0.75961,10.837705,0.74778,0.05517,0.72611,10.8904975,0.78041,0.00612,0.74089,10.740515,0.82956,0.02956,0.79015,10.677175,1
1.0,10.0,0.71521,-0.00647,0.66667,-0.04207,0.63107,-0.05178,0.77994,11.4076,0.67314,0.09709,0.64725,0.15858,0.60194,-0.01942,0.54369,10.8267475,0.46926,-0.10032,0.64725,10.837705,0.39159,0.21683,0.52427,10.8904975,0.45105,0.0004,0.31392,-0.06796,0.49191,-0.1068,12.0344125,10.677175,1
1.0,10.0,0.52542,-0.0339,0.94915,0.08475,0.52542,-0.16949,0.30508,-0.01695,12.3630575,-0.13559,0.64407,0.28814,0.83051,-0.35593,0.54237,10.8267475,0.55932,0.0339,0.59322,0.30508,0.86441,0.05085,0.40678,10.8904975,0.67287,11.048585,0.66102,10.740515,0.83051,-0.15254,0.76271,10.677175,1
1.0,10.0,0.88804,0.38138,0.65926,0.69431,0.29148,0.87892,-0.06726,0.90135,-0.39597,0.80441,-0.64574,0.56502,-0.8296,0.26906,-0.7894,10.8267475,12.2481625,-0.30942,-0.46637,-0.55605,-0.16449,-0.64338,0.09562,-0.61055,0.30406,11.048585,0.43227,10.740515,0.47029,10.8641925,0.42152,10.677175,1
1.0,10.0,0.98822,0.02187,0.93102,0.341,0.83904,0.35222,0.74706,11.4076,0.73584,0.51879,0.55076,0.60179,0.4313,0.66237,0.318,10.8267475,0.28379,0.68873,0.07515,0.73696,0.06338,0.71284,-0.16489,10.8904975,-0.16556,11.048585,-0.16209,10.740515,-0.34717,0.44195,-0.33483,10.677175,1
1.0,10.0,0.84177,0.4346,0.5,0.7616,0.09916,0.9346,-0.37764,0.88186,-0.72363,0.61181,-0.93882,0.19409,-0.86709,10.894995,-0.62869,10.8267475,-0.25105,-0.85654,12.2371625,-0.86498,0.51477,-0.66878,0.74895,-0.28903,0.77937,11.048585,0.64135,10.740515,0.31435,0.62447,-0.00422,10.677175,1
0.0,10.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,12.298325,-1.0,12.3392625,10.8267475,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,10.8904975,1.0,-1.0,1.0,1.0,0.0,10.8641925,1.0,10.677175,0
1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4076,0.47744,-0.89098,-0.51504,0.45489,-0.95489,0.28571,12.3392625,1.0,0.0,0.0,0.0,0.0,0.6203,0.20301,-1.0,10.8904975,1.0,-1.0,1.0,10.740515,0.0,10.8641925,0.0,10.677175,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298325,0.0,0.0,10.8267475,0.0,0.0,0.0,10.837705,0.0,0.0,0.0,10.8904975,1.0,0.0,0.0,10.740515,0.0,0.0,0.0,10.677175,0
1.0,10.0,0.5984,0.40332,0.82809,0.80521,0.76001,0.70709,0.8401,-0.10984,0.97311,11.303835,0.95824,-0.85727,12.298325,0.88444,0.95452,10.8267475,0.88673,0.18135,0.98484,-0.69594,0.8667,-0.85755,0.28604,-0.30063,1.0,11.048585,0.62958,0.42677,12.14405,0.81007,0.81979,10.677175,0
1.0,10.0,1.0,0.45455,1.0,-0.45455,1.0,0.09091,1.0,11.4076,1.0,0.0,1.0,-0.27273,1.0,10.894995,12.3392625,10.8267475,1.0,0.0,1.0,-0.36364,1.0,0.09091,1.0,10.8904975,1.0,-0.04914,1.0,0.45455,1.0,-0.27273,1.0,10.677175,1
