Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
1.0,0.0,0.4709,10.582565,11.88101,10.87383,0.25661,11.1964475,12.252435,11.4076,-0.02116,0.53968,12.3887625,11.0477375,12.298325,10.894995,12.3392625,0.06878,12.2481625,10.68793,12.2371625,-0.1455,-0.14815,10.9619025,12.2631,10.8904975,12.07021,-0.31739,0.15873,10.740515,12.14405,-0.24339,12.0344125,0.04233,1
1.0,0.0,11.7917975,10.582565,11.88101,0.00231,12.106135,-0.01214,12.252435,11.4076,0.72832,11.303835,12.3887625,0.05029,0.83121,-0.07399,0.74798,10.8267475,0.78324,10.68793,12.2371625,10.837705,0.78844,10.9619025,12.2631,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,10.8641925,0.78439,0.01214,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,0.29521,11.1964475,12.252435,0.94415,-0.45725,11.303835,12.3887625,0.58511,12.298325,0.25133,12.3392625,-0.15315,12.2481625,10.68793,12.2371625,-0.76197,-0.14895,-0.88591,0.21581,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,10.8641925,0.76862,10.677175,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,0.86789,11.303835,12.3887625,0.18227,12.298325,10.894995,0.93478,10.8267475,0.70736,0.18729,12.2371625,10.837705,0.60201,0.77425,12.2631,10.8904975,12.07021,0.22216,12.2086625,0.53846,12.14405,-0.06522,0.56522,10.677175,0
1.0,0.0,11.7917975,-0.01084,11.88101,10.87383,12.106135,0.00197,12.252435,11.4076,0.78424,11.303835,12.3887625,11.0477375,12.298325,10.894995,0.80099,10.8267475,0.79113,-0.02956,12.2371625,0.0335,0.74778,10.9619025,12.2631,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,0.02956,0.79015,0.00788,1
1.0,0.0,11.7917975,-0.00647,11.88101,10.87383,0.63107,-0.05178,12.252435,11.4076,0.67314,11.303835,12.3887625,11.0477375,12.298325,-0.01942,0.54369,10.8267475,12.2481625,10.68793,12.2371625,10.837705,0.39159,0.21683,0.52427,10.8904975,12.07021,11.048585,0.31392,10.740515,12.14405,10.8641925,0.30421,10.677175,1
1.0,0.0,11.7917975,-0.0339,11.88101,10.87383,0.52542,11.1964475,0.30508,-0.01695,0.50847,11.303835,12.3887625,11.0477375,12.298325,10.894995,0.54237,10.8267475,12.2481625,0.0339,12.2371625,10.837705,0.86441,0.05085,0.40678,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,10.8641925,0.76271,10.677175,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.90135,-0.39597,11.303835,12.3887625,0.56502,12.298325,0.26906,12.3392625,10.8267475,12.2481625,10.68793,12.2371625,-0.55605,-0.16449,10.9619025,0.09562,10.8904975,0.30406,11.048585,0.43227,10.740515,12.14405,10.8641925,0.42152,0.12556,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,0.73584,0.51879,12.3887625,0.60179,12.298325,10.894995,0.318,0.70443,12.2481625,0.68873,0.07515,10.837705,12.2780875,0.71284,12.2631,10.8904975,12.07021,0.6051,12.2086625,0.55805,12.14405,10.8641925,-0.33483,10.677175,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.88186,-0.72363,0.61181,12.3887625,0.19409,12.298325,-0.25527,12.3392625,10.8267475,-0.25105,10.68793,12.2371625,10.837705,0.51477,10.9619025,12.2631,-0.28903,12.07021,11.048585,12.2086625,0.42827,0.31435,10.8641925,-0.00422,10.677175,1
