Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
1.0,10.0,0.4709,0.22751,0.42328,0.33598,12.106135,0.47619,0.01852,0.49471,-0.02116,0.53968,12.3887625,0.31217,12.298325,0.3254,-0.51587,0.06878,12.2481625,-0.1164,-0.14815,-0.1455,-0.14815,-0.38095,-0.2328,0.00265,0.03574,11.048585,0.15873,10.740515,0.24868,-0.24339,0.2672,0.04233,1
1.0,10.0,0.82254,-0.07572,0.80462,0.00231,0.87514,11.1964475,0.86821,11.4076,12.3630575,11.303835,0.84624,0.05029,0.83121,-0.07399,0.74798,0.06705,0.78324,0.06358,0.86763,-0.0237,12.2780875,-0.06012,0.74451,-0.0237,0.76717,-0.02731,0.74046,-0.0763,0.70058,-0.0422,12.0344125,0.01214,1
1.0,10.0,0.89589,0.39286,0.66129,0.71804,12.106135,0.90824,-0.04787,0.94415,-0.45725,0.84605,-0.7766,0.58511,12.298325,0.25133,-0.92282,-0.15315,-0.76064,-0.48404,-0.50931,-0.76197,-0.14895,10.9619025,12.2631,10.8904975,0.53229,-0.68593,0.74846,10.740515,0.83142,-0.07029,0.76862,0.27926,1
1.0,10.0,0.68729,10.582565,0.91973,-0.76087,0.81773,0.04348,0.76087,0.10702,0.86789,11.303835,0.70067,0.18227,0.7592,0.13712,0.93478,-0.25084,0.70736,0.18729,0.64883,10.837705,0.60201,10.9619025,1.0,-0.53846,0.89262,0.22216,0.7107,0.53846,1.0,-0.06522,12.0344125,10.677175,0
1.0,10.0,0.72414,-0.01084,0.79704,10.87383,0.8,11.1964475,0.79015,11.4076,12.3630575,-0.00985,0.8335,0.03251,0.85123,0.01675,0.80099,-0.00788,12.2481625,-0.02956,0.75961,0.0335,0.74778,0.05517,0.72611,-0.01478,12.07021,0.00612,0.74089,-0.05025,0.82956,0.02956,0.79015,0.00788,1
1.0,10.0,0.71521,-0.00647,0.66667,-0.04207,0.63107,-0.05178,0.77994,0.08091,12.3630575,11.303835,0.64725,0.15858,0.60194,-0.01942,0.54369,-0.04531,0.46926,-0.10032,0.64725,0.14887,0.39159,0.21683,0.52427,10.8904975,12.07021,0.0004,0.31392,10.740515,0.49191,-0.1068,12.0344125,-0.05178,1
1.0,10.0,0.52542,-0.0339,0.94915,0.08475,0.52542,-0.16949,0.30508,11.4076,12.3630575,11.303835,0.64407,0.28814,0.83051,-0.35593,0.54237,0.01695,0.55932,0.0339,0.59322,10.837705,12.2780875,0.05085,0.40678,0.15254,12.07021,-0.00266,0.66102,-0.0339,0.83051,-0.15254,0.76271,-0.10169,1
1.0,10.0,0.88804,0.38138,0.65926,0.69431,0.29148,0.87892,-0.06726,0.90135,-0.39597,0.80441,-0.64574,0.56502,12.298325,0.26906,-0.7894,-0.08205,12.2481625,-0.30942,-0.46637,-0.55605,-0.16449,-0.64338,12.2631,10.8904975,0.30406,11.048585,0.43227,-0.29838,0.47029,-0.09461,0.42152,10.677175,1
1.0,10.0,0.98822,0.02187,0.93102,0.341,0.83904,0.35222,0.74706,0.48906,12.3630575,0.51879,0.55076,0.60179,0.4313,10.894995,0.318,0.70443,12.2481625,0.68873,12.2371625,0.73696,0.06338,0.71284,-0.16489,10.8904975,-0.16556,0.6051,-0.16209,0.55805,-0.34717,10.8641925,-0.33483,0.37465,1
1.0,10.0,0.84177,0.4346,0.5,0.7616,0.09916,0.9346,-0.37764,0.88186,-0.72363,0.61181,-0.93882,0.19409,12.298325,-0.25527,-0.62869,-0.65612,12.2481625,-0.85654,12.2371625,-0.86498,0.51477,10.9619025,0.74895,10.8904975,12.07021,0.07933,0.64135,0.42827,0.31435,0.62447,-0.00422,0.69409,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,12.252435,-1.0,12.3630575,1.0,1.0,1.0,12.298325,-1.0,12.3392625,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,12.2631,-1.0,1.0,-1.0,1.0,1.0,0.0,10.8641925,1.0,10.677175,0
11.0,10.0,1.0,1.0,0.0,10.87383,0.0,0.0,0.0,0.0,0.47744,-0.89098,-0.51504,0.45489,-0.95489,0.28571,12.3392625,1.0,0.0,0.0,0.0,10.837705,0.6203,0.20301,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,12.0344125,10.677175,0
0.0,10.0,0.0,10.582565,0.0,0.0,0.0,0.0,0.0,11.4076,0.0,0.0,0.0,11.0477375,0.0,0.0,0.0,0.0,0.0,10.68793,0.0,10.837705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.740515,0.0,0.0,0.0,0.0,0
11.0,10.0,0.5984,0.40332,0.82809,0.80521,0.76001,0.70709,0.8401,-0.10984,0.97311,11.303835,0.95824,-0.85727,12.298325,0.88444,12.3392625,-0.05206,0.88673,0.18135,12.2371625,-0.69594,0.8667,-0.85755,0.28604,10.8904975,1.0,0.17076,0.62958,0.42677,0.87757,0.81007,0.81979,0.68822,0
1.0,10.0,1.0,0.45455,1.0,-0.45455,1.0,0.09091,1.0,11.4076,12.3630575,11.303835,12.3887625,-0.27273,1.0,-0.18182,1.0,0.09091,12.2481625,0.0,1.0,-0.36364,1.0,0.09091,1.0,-0.09091,1.0,-0.04914,1.0,0.45455,1.0,10.8641925,1.0,-0.18182,1
1.0,10.0,1.0,0.02461,0.99672,10.87383,0.97545,0.07143,0.61745,-1.0,12.3630575,11.303835,0.88462,0.5364,0.82077,0.14137,0.76929,0.15189,1.0,0.41003,0.6585,10.837705,12.2780875,0.16516,0.54446,0.1639,12.07021,0.16019,0.43481,0.15436,0.38352,0.14677,1.0,1.0,0
1.0,10.0,0.88241,0.30634,0.73232,0.57816,0.34109,0.58527,0.05717,1.0,-0.09238,0.92118,-0.62403,0.71996,12.298325,0.32558,-0.81422,10.8267475,-1.0,-0.00775,-0.78973,-0.41085,12.2780875,-0.45478,-0.57242,10.8904975,-0.3161,-0.81876,-0.02979,-0.86841,12.14405,10.8641925,0.00194,-0.81686,1
