Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,-0.02116,11.303835,12.3887625,11.0477375,-0.4127,0.3254,12.3392625,10.8267475,-0.5,-0.1164,12.2371625,10.837705,12.2780875,-0.38095,12.2631,0.00265,12.07021,-0.31739,12.2086625,-0.21693,0.24868,10.8641925,0.2672,0.04233,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,-0.01214,12.252435,11.4076,0.72832,11.303835,12.3887625,11.0477375,12.298325,-0.07399,12.3392625,0.06705,12.2481625,0.06358,0.86763,10.837705,12.2780875,-0.06012,12.2631,10.8904975,0.76717,-0.02731,12.2086625,-0.0763,12.14405,10.8641925,0.78439,0.01214,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,-0.45725,11.303835,12.3887625,0.58511,-0.92819,10.894995,12.3392625,-0.15315,-0.76064,10.68793,12.2371625,-0.76197,12.2780875,-0.88591,0.21581,10.8904975,0.53229,11.048585,12.2086625,10.740515,12.14405,-0.07029,0.76862,0.27926,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.10702,0.86789,11.303835,12.3887625,11.0477375,0.7592,10.894995,12.3392625,-0.25084,0.70736,0.18729,0.64883,10.837705,12.2780875,10.9619025,12.2631,-0.53846,0.89262,0.22216,12.2086625,0.53846,12.14405,10.8641925,0.56522,10.677175,0
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.01084,0.78424,11.303835,12.3887625,11.0477375,0.85123,10.894995,12.3392625,-0.00788,0.79113,10.68793,0.75961,0.0335,0.74778,0.05517,12.2631,-0.01478,12.07021,0.00612,12.2086625,10.740515,12.14405,10.8641925,0.79015,10.677175,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.08091,0.67314,11.303835,12.3887625,11.0477375,0.60194,10.894995,0.54369,10.8267475,0.46926,-0.10032,0.64725,10.837705,12.2780875,0.21683,12.2631,10.8904975,12.07021,0.0004,12.2086625,-0.06796,12.14405,-0.1068,0.30421,10.677175,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,-0.01695,12.3630575,11.303835,12.3887625,11.0477375,0.83051,10.894995,0.54237,0.01695,0.55932,0.0339,0.59322,10.837705,12.2780875,0.05085,0.40678,0.15254,12.07021,11.048585,12.2086625,-0.0339,12.14405,10.8641925,0.76271,10.677175,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,12.3630575,11.303835,12.3887625,0.56502,-0.8296,0.26906,12.3392625,10.8267475,-0.6278,-0.30942,12.2371625,10.837705,12.2780875,-0.64338,0.09562,10.8904975,0.30406,11.048585,0.43227,-0.29838,12.14405,10.8641925,0.42152,0.12556,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.48906,12.3630575,11.303835,0.55076,11.0477375,12.298325,10.894995,0.318,0.70443,0.28379,0.68873,12.2371625,10.837705,0.06338,10.9619025,12.2631,10.8904975,-0.16556,0.6051,12.2086625,0.55805,12.14405,10.8641925,-0.33483,0.37465,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,-0.72363,0.61181,12.3887625,11.0477375,-0.86709,10.894995,12.3392625,10.8267475,12.2481625,10.68793,0.16245,10.837705,0.51477,10.9619025,12.2631,-0.28903,0.77937,0.07933,12.2086625,10.740515,0.31435,0.62447,-0.00422,0.69409,1
