Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,0.25661,11.1964475,12.252435,11.4076,12.3630575,11.303835,-0.34127,11.0477375,-0.4127,0.3254,12.3392625,0.06878,-0.5,10.68793,-0.14815,-0.1455,-0.14815,10.9619025,12.2631,0.00265,12.07021,-0.31739,0.15873,-0.21693,0.24868,-0.24339,0.2672,0.04233,1
11.0,0.0,11.7917975,10.582565,11.88101,0.00231,12.106135,-0.01214,12.252435,-0.07514,0.72832,-0.11734,0.84624,11.0477375,12.298325,10.894995,12.3392625,0.06705,0.78324,0.06358,12.2371625,-0.0237,0.78844,10.9619025,12.2631,-0.0237,0.76717,-0.02731,12.2086625,-0.0763,12.14405,10.8641925,0.78439,0.01214,1
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,0.29521,11.1964475,12.252435,11.4076,12.3630575,0.84605,-0.7766,0.58511,-0.92819,0.25133,12.3392625,-0.15315,-0.76064,-0.48404,12.2371625,10.837705,12.2780875,-0.88591,0.21581,-0.85703,0.53229,-0.68593,12.2086625,-0.40656,12.14405,10.8641925,0.76862,0.27926,1
11.0,0.0,11.7917975,1.0,11.88101,10.87383,12.106135,0.04348,12.252435,0.10702,0.86789,0.73746,12.3887625,0.18227,12.298325,0.13712,0.93478,-0.25084,0.70736,10.68793,12.2371625,0.24582,0.60201,0.77425,12.2631,-0.53846,12.07021,11.048585,12.2086625,10.740515,12.14405,-0.06522,0.56522,0.23913,0
11.0,0.0,11.7917975,10.582565,11.88101,0.01084,12.106135,0.00197,12.252435,0.01084,0.78424,-0.00985,0.8335,0.03251,0.85123,10.894995,12.3392625,-0.00788,0.79113,10.68793,12.2371625,0.0335,0.74778,10.9619025,12.2631,-0.01478,0.78041,11.048585,12.2086625,-0.05025,12.14405,0.02956,0.79015,10.677175,1
11.0,0.0,11.7917975,10.582565,11.88101,-0.04207,12.106135,-0.05178,12.252435,0.08091,0.67314,0.09709,12.3887625,0.15858,12.298325,-0.01942,0.54369,10.8267475,0.46926,-0.10032,12.2371625,0.14887,0.39159,10.9619025,12.2631,-0.05502,0.45105,11.048585,12.2086625,-0.06796,12.14405,-0.1068,0.30421,10.677175,1
11.0,0.0,11.7917975,10.582565,11.88101,0.08475,12.106135,-0.16949,12.252435,-0.01695,0.50847,-0.13559,0.64407,0.28814,0.83051,10.894995,12.3392625,0.01695,12.2481625,0.0339,12.2371625,0.30508,0.86441,10.9619025,12.2631,0.15254,0.67287,11.048585,12.2086625,-0.0339,12.14405,-0.15254,0.76271,10.677175,1
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,0.29148,11.1964475,12.252435,11.4076,12.3630575,11.303835,-0.64574,0.56502,-0.8296,0.26906,12.3392625,-0.08205,-0.6278,-0.30942,-0.46637,10.837705,12.2780875,-0.64338,0.09562,-0.61055,12.07021,-0.48392,12.2086625,-0.29838,12.14405,-0.09461,0.42152,0.12556,1
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.48906,0.73584,11.303835,0.55076,11.0477375,0.4313,0.66237,0.318,0.70443,0.28379,10.68793,0.07515,0.73696,0.06338,10.9619025,12.2631,0.69714,12.07021,11.048585,-0.16209,0.55805,12.14405,0.44195,-0.33483,0.37465,1
11.0,0.0,11.7917975,10.582565,0.5,10.87383,12.106135,11.1964475,12.252435,11.4076,12.3630575,0.61181,-0.93882,0.19409,-0.86709,10.894995,-0.62869,-0.65612,-0.25105,-0.85654,0.16245,10.837705,0.51477,-0.66878,12.2631,-0.28903,0.77937,0.07933,12.2086625,0.42827,12.14405,0.62447,12.0344125,10.677175,1
