Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
11.0,10.0,11.7917975,10.582565,0.42328,10.87383,12.106135,0.47619,0.01852,11.4076,12.3630575,11.303835,-0.34127,11.0477375,12.298325,0.3254,-0.51587,10.8267475,12.2481625,10.68793,-0.14815,10.837705,12.2780875,10.9619025,-0.2328,10.8904975,0.03574,11.048585,12.2086625,10.740515,12.14405,10.8641925,12.0344125,10.677175,1
11.0,10.0,11.7917975,10.582565,11.88101,10.87383,0.87514,11.1964475,0.86821,-0.07514,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,10.8267475,12.2481625,10.68793,0.86763,10.837705,12.2780875,10.9619025,0.74451,10.8904975,0.76717,11.048585,0.74046,10.740515,0.70058,-0.0422,12.0344125,10.677175,1
11.0,10.0,0.89589,10.582565,11.88101,0.71804,12.106135,0.90824,-0.04787,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,-0.92282,10.8267475,12.2481625,10.68793,-0.50931,10.837705,12.2780875,10.9619025,12.2631,10.8904975,12.07021,-0.68593,12.2086625,10.740515,0.83142,10.8641925,12.0344125,0.27926,1
11.0,10.0,11.7917975,10.582565,0.91973,-0.76087,0.81773,11.1964475,0.76087,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,-0.25084,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,1.0,10.8904975,12.07021,11.048585,0.7107,10.740515,1.0,10.8641925,12.0344125,0.23913,0
11.0,10.0,11.7917975,10.582565,0.79704,10.87383,0.8,11.1964475,0.79015,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,10.8267475,12.2481625,10.68793,0.75961,10.837705,12.2780875,10.9619025,0.72611,10.8904975,0.78041,0.00612,0.74089,10.740515,0.82956,10.8641925,12.0344125,10.677175,1
11.0,10.0,11.7917975,10.582565,0.66667,-0.04207,12.106135,11.1964475,0.77994,11.4076,12.3630575,11.303835,0.64725,11.0477375,12.298325,10.894995,12.3392625,10.8267475,12.2481625,-0.10032,0.64725,10.837705,12.2780875,10.9619025,12.2631,10.8904975,0.45105,11.048585,12.2086625,10.740515,0.49191,10.8641925,12.0344125,-0.05178,1
11.0,10.0,11.7917975,10.582565,0.94915,0.08475,12.106135,-0.16949,12.252435,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,10.8267475,12.2481625,10.68793,0.59322,0.30508,12.2780875,10.9619025,12.2631,10.8904975,12.07021,-0.00266,0.66102,10.740515,0.83051,-0.15254,12.0344125,10.677175,1
11.0,10.0,0.88804,10.582565,11.88101,0.69431,12.106135,0.87892,-0.06726,11.4076,12.3630575,11.303835,12.3887625,11.0477375,-0.8296,10.894995,-0.7894,10.8267475,12.2481625,10.68793,-0.46637,10.837705,12.2780875,10.9619025,12.2631,10.8904975,12.07021,-0.48392,12.2086625,10.740515,0.47029,10.8641925,12.0344125,10.677175,1
11.0,10.0,0.98822,10.582565,0.93102,10.87383,0.83904,11.1964475,0.74706,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,0.66237,12.3392625,10.8267475,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,-0.16489,10.8904975,12.07021,11.048585,-0.16209,10.740515,-0.34717,10.8641925,12.0344125,0.37465,1
11.0,10.0,11.7917975,10.582565,11.88101,0.7616,0.09916,0.9346,-0.37764,11.4076,12.3630575,11.303835,-0.93882,11.0477375,-0.86709,10.894995,-0.62869,10.8267475,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,0.74895,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,10.8641925,12.0344125,0.69409,1
11.0,10.0,1.0,10.582565,0.0,10.87383,1.0,-1.0,1.0,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,10.8267475,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,1.0,10.8904975,12.07021,11.048585,1.0,10.740515,0.0,10.8641925,12.0344125,-1.0,0
11.0,10.0,1.0,10.582565,0.0,10.87383,0.0,11.1964475,0.0,11.4076,12.3630575,11.303835,-0.51504,11.0477375,12.298325,10.894995,12.3392625,10.8267475,12.2481625,10.68793,0.0,10.837705,12.2780875,10.9619025,-1.0,10.8904975,12.07021,11.048585,1.0,10.740515,0.0,10.8641925,12.0344125,10.677175,0
11.0,10.0,0.0,10.582565,0.0,10.87383,0.0,11.1964475,0.0,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,0.0,10.8267475,12.2481625,10.68793,0.0,10.837705,12.2780875,10.9619025,0.0,10.8904975,12.07021,11.048585,0.0,10.740515,0.0,10.8641925,12.0344125,10.677175,0
