Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
11.0,10.0,0.4709,0.22751,0.42328,10.87383,12.106135,11.1964475,12.252435,0.49471,12.3630575,0.53968,12.3887625,11.0477375,12.298325,10.894995,12.3392625,0.06878,12.2481625,-0.1164,12.2371625,10.837705,12.2780875,10.9619025,12.2631,0.00265,12.07021,11.048585,0.15873,10.740515,12.14405,10.8641925,0.2672,10.677175,1
1.0,10.0,11.7917975,10.582565,0.80462,10.87383,12.106135,11.1964475,12.252435,11.4076,12.3630575,-0.11734,12.3887625,0.05029,12.298325,10.894995,12.3392625,10.8267475,12.2481625,0.06358,12.2371625,-0.0237,12.2780875,10.9619025,12.2631,-0.0237,0.76717,-0.02731,12.2086625,10.740515,12.14405,10.8641925,0.78439,10.677175,1
1.0,10.0,11.7917975,0.39286,0.66129,10.87383,0.29521,11.1964475,12.252435,11.4076,12.3630575,0.84605,12.3887625,11.0477375,12.298325,0.25133,12.3392625,-0.15315,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,0.21581,10.8904975,0.53229,11.048585,12.2086625,-0.40656,12.14405,10.8641925,12.0344125,10.677175,1
1.0,10.0,0.68729,1.0,11.88101,10.87383,12.106135,11.1964475,12.252435,0.10702,12.3630575,0.73746,12.3887625,0.18227,12.298325,0.13712,12.3392625,10.8267475,12.2481625,10.68793,0.64883,10.837705,0.60201,10.9619025,12.2631,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,-0.06522,12.0344125,10.677175,0
11.0,0.0,0.72414,10.582565,0.79704,10.87383,12.106135,0.00197,12.252435,11.4076,12.3630575,11.303835,0.8335,11.0477375,12.298325,0.01675,12.3392625,10.8267475,12.2481625,-0.02956,12.2371625,0.0335,12.2780875,0.05517,12.2631,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,0.02956,12.0344125,10.677175,1
11.0,10.0,11.7917975,-0.00647,0.66667,10.87383,12.106135,11.1964475,12.252435,0.08091,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,0.54369,10.8267475,0.46926,10.68793,0.64725,10.837705,12.2780875,0.21683,12.2631,10.8904975,0.45105,11.048585,12.2086625,10.740515,12.14405,10.8641925,0.30421,-0.05178,1
11.0,0.0,0.52542,10.582565,11.88101,10.87383,0.52542,11.1964475,12.252435,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,10.8267475,0.55932,10.68793,0.59322,10.837705,12.2780875,0.05085,12.2631,0.15254,0.67287,-0.00266,12.2086625,-0.0339,12.14405,10.8641925,12.0344125,10.677175,1
11.0,10.0,0.88804,0.38138,11.88101,10.87383,0.29148,11.1964475,12.252435,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,0.26906,12.3392625,10.8267475,12.2481625,-0.30942,12.2371625,10.837705,12.2780875,-0.64338,0.09562,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,-0.09461,0.42152,0.12556,1
11.0,10.0,11.7917975,0.02187,11.88101,0.341,12.106135,11.1964475,12.252435,11.4076,12.3630575,0.51879,12.3887625,0.60179,0.4313,10.894995,0.318,10.8267475,0.28379,10.68793,0.07515,10.837705,12.2780875,0.71284,12.2631,10.8904975,12.07021,0.6051,12.2086625,10.740515,12.14405,10.8641925,12.0344125,10.677175,1
1.0,0.0,11.7917975,0.4346,0.5,10.87383,12.106135,11.1964475,12.252435,11.4076,12.3630575,0.61181,-0.93882,0.19409,12.298325,10.894995,12.3392625,10.8267475,12.2481625,-0.85654,12.2371625,10.837705,12.2780875,10.9619025,12.2631,10.8904975,12.07021,0.07933,12.2086625,10.740515,0.31435,10.8641925,12.0344125,10.677175,1
