Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
11.0,10.0,0.4709,0.22751,0.42328,10.87383,12.106135,11.1964475,12.252435,0.49471,12.3630575,0.53968,-0.34127,0.31217,12.298325,10.894995,12.3392625,0.06878,12.2481625,-0.1164,12.2371625,-0.1455,12.2780875,10.9619025,-0.2328,0.00265,12.07021,11.048585,0.15873,-0.21693,12.14405,10.8641925,0.2672,0.04233,1
1.0,10.0,11.7917975,-0.07572,0.80462,10.87383,12.106135,11.1964475,12.252435,-0.07514,12.3630575,-0.11734,12.3887625,0.05029,12.298325,10.894995,12.3392625,10.8267475,12.2481625,0.06358,12.2371625,-0.0237,12.2780875,-0.06012,12.2631,-0.0237,0.76717,-0.02731,12.2086625,-0.0763,0.70058,10.8641925,0.78439,0.01214,1
1.0,10.0,11.7917975,0.39286,0.66129,10.87383,0.29521,11.1964475,12.252435,11.4076,12.3630575,0.84605,12.3887625,0.58511,12.298325,0.25133,12.3392625,-0.15315,12.2481625,-0.48404,-0.50931,10.837705,12.2780875,-0.88591,0.21581,10.8904975,0.53229,11.048585,0.74846,-0.40656,0.83142,10.8641925,12.0344125,10.677175,1
1.0,10.0,0.68729,1.0,11.88101,10.87383,12.106135,0.04348,12.252435,0.10702,12.3630575,0.73746,0.70067,0.18227,0.7592,0.13712,12.3392625,-0.25084,12.2481625,0.18729,0.64883,10.837705,0.60201,10.9619025,12.2631,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,-0.06522,0.56522,10.677175,0
11.0,0.0,0.72414,10.582565,0.79704,0.01084,12.106135,0.00197,12.252435,0.01084,12.3630575,-0.00985,0.8335,11.0477375,12.298325,0.01675,12.3392625,-0.00788,12.2481625,-0.02956,0.75961,0.0335,12.2780875,0.05517,12.2631,10.8904975,12.07021,11.048585,12.2086625,10.740515,12.14405,0.02956,12.0344125,0.00788,1
11.0,10.0,11.7917975,-0.00647,0.66667,10.87383,0.63107,11.1964475,12.252435,0.08091,12.3630575,11.303835,0.64725,11.0477375,12.298325,10.894995,0.54369,-0.04531,0.46926,10.68793,0.64725,0.14887,12.2780875,0.21683,12.2631,-0.05502,0.45105,11.048585,12.2086625,10.740515,12.14405,-0.1068,0.30421,-0.05178,1
11.0,0.0,0.52542,10.582565,11.88101,0.08475,0.52542,11.1964475,12.252435,11.4076,12.3630575,11.303835,0.64407,0.28814,12.298325,10.894995,0.54237,0.01695,0.55932,0.0339,0.59322,10.837705,12.2780875,0.05085,12.2631,0.15254,0.67287,-0.00266,12.2086625,-0.0339,12.14405,10.8641925,12.0344125,10.677175,1
11.0,10.0,0.88804,0.38138,0.65926,10.87383,0.29148,11.1964475,12.252435,11.4076,12.3630575,0.80441,12.3887625,0.56502,12.298325,0.26906,12.3392625,-0.08205,12.2481625,-0.30942,-0.46637,10.837705,12.2780875,-0.64338,0.09562,10.8904975,12.07021,11.048585,12.2086625,10.740515,0.47029,-0.09461,0.42152,0.12556,1
11.0,10.0,11.7917975,0.02187,11.88101,0.341,0.83904,11.1964475,0.74706,0.48906,12.3630575,0.51879,0.55076,0.60179,0.4313,10.894995,0.318,10.8267475,0.28379,0.68873,0.07515,10.837705,0.06338,0.71284,12.2631,10.8904975,12.07021,0.6051,12.2086625,10.740515,12.14405,10.8641925,12.0344125,10.677175,1
1.0,0.0,11.7917975,0.4346,0.5,10.87383,12.106135,11.1964475,12.252435,0.88186,12.3630575,0.61181,-0.93882,0.19409,12.298325,10.894995,12.3392625,10.8267475,12.2481625,-0.85654,0.16245,10.837705,0.51477,-0.66878,0.74895,10.8904975,12.07021,0.07933,0.64135,10.740515,0.31435,10.8641925,12.0344125,10.677175,1
0.0,0.0,11.7917975,1.0,11.88101,10.87383,12.106135,11.1964475,12.252435,-1.0,12.3630575,1.0,1.0,1.0,1.0,-1.0,1.0,10.8267475,12.2481625,1.0,1.0,10.837705,12.2780875,-1.0,12.2631,10.8904975,12.07021,-1.0,12.2086625,10.740515,0.0,0.0,12.0344125,10.677175,0
11.0,10.0,11.7917975,1.0,11.88101,0.0,12.106135,0.0,12.252435,11.4076,0.47744,-0.89098,-0.51504,0.45489,12.298325,0.28571,12.3392625,10.8267475,12.2481625,0.0,12.2371625,0.0,12.2780875,0.20301,12.2631,10.8904975,12.07021,-1.0,12.2086625,10.740515,0.0,0.0,0.0,0.0,0
0.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,0.0,12.252435,11.4076,0.0,11.303835,0.0,0.0,12.298325,10.894995,12.3392625,0.0,0.0,0.0,12.2371625,0.0,12.2780875,0.0,12.2631,0.0,12.07021,11.048585,0.0,10.740515,0.0,0.0,12.0344125,0.0,0
1.0,10.0,0.5984,0.40332,11.88101,10.87383,0.76001,11.1964475,12.252435,-0.10984,12.3630575,0.07981,0.95824,-0.85727,12.298325,10.894995,12.3392625,-0.05206,12.2481625,0.18135,0.98484,10.837705,12.2780875,-0.85755,0.28604,10.8904975,12.07021,0.17076,0.62958,10.740515,0.87757,10.8641925,12.0344125,10.677175,0
11.0,0.0,11.7917975,0.45455,11.88101,10.87383,12.106135,0.09091,12.252435,11.4076,12.3630575,0.0,1.0,-0.27273,1.0,10.894995,12.3392625,0.09091,12.2481625,0.0,1.0,10.837705,12.2780875,0.09091,12.2631,-0.09091,12.07021,-0.04914,12.2086625,10.740515,1.0,-0.27273,12.0344125,-0.18182,1
11.0,10.0,11.7917975,0.02461,11.88101,0.04861,12.106135,0.07143,0.61745,11.4076,12.3630575,0.11147,12.3887625,0.5364,12.298325,0.14137,12.3392625,10.8267475,1.0,10.68793,0.6585,10.837705,12.2780875,10.9619025,0.54446,0.1639,0.48867,0.16019,0.43481,10.740515,0.38352,0.14677,12.0344125,10.677175,0
