Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Class
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.49471,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,0.06878,12.2481625,-0.1164,12.2371625,-0.1455,12.2780875,10.9619025,12.2631,0.00265,12.07021,11.048585,12.2086625,-0.21693,12.14405,10.8641925,12.0344125,0.04233,1
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,-0.07514,0.72832,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,0.06705,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,12.2631,-0.0237,12.07021,-0.02731,12.2086625,-0.0763,12.14405,-0.0422,12.0344125,0.01214,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,-0.15315,-0.76064,-0.48404,12.2371625,10.837705,12.2780875,10.9619025,12.2631,-0.85703,12.07021,11.048585,12.2086625,-0.40656,12.14405,-0.07029,12.0344125,0.27926,1
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.10702,12.3630575,0.73746,12.3887625,11.0477375,12.298325,10.894995,0.93478,-0.25084,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,12.2631,10.8904975,12.07021,0.22216,12.2086625,0.53846,1.0,10.8641925,12.0344125,0.23913,0
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.01084,12.3630575,-0.00985,12.3887625,11.0477375,0.85123,10.894995,12.3392625,-0.00788,12.2481625,-0.02956,12.2371625,10.837705,12.2780875,10.9619025,12.2631,-0.01478,12.07021,11.048585,12.2086625,-0.05025,12.14405,10.8641925,12.0344125,0.00788,1
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.08091,0.67314,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,-0.04531,12.2481625,10.68793,12.2371625,0.14887,12.2780875,10.9619025,12.2631,-0.05502,12.07021,0.0004,12.2086625,-0.06796,12.14405,10.8641925,12.0344125,-0.05178,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,0.50847,11.303835,12.3887625,0.28814,12.298325,10.894995,12.3392625,0.01695,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,12.2631,0.15254,12.07021,-0.00266,12.2086625,-0.0339,12.14405,10.8641925,12.0344125,-0.10169,1
11.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,-0.08205,-0.6278,-0.30942,12.2371625,10.837705,12.2780875,10.9619025,12.2631,10.8904975,12.07021,-0.48392,12.2086625,-0.29838,0.47029,-0.09461,12.0344125,0.12556,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,0.48906,12.3630575,11.303835,12.3887625,11.0477375,12.298325,10.894995,12.3392625,0.70443,12.2481625,10.68793,12.2371625,10.837705,12.2780875,10.9619025,12.2631,0.69714,12.07021,0.6051,12.2086625,0.55805,12.14405,0.44195,12.0344125,0.37465,1
1.0,0.0,11.7917975,10.582565,11.88101,10.87383,12.106135,11.1964475,12.252435,11.4076,12.3630575,11.303835,12.3887625,0.19409,12.298325,-0.25527,12.3392625,10.8267475,12.2481625,10.68793,12.2371625,10.837705,0.51477,10.9619025,12.2631,10.8904975,12.07021,0.07933,12.2086625,0.42827,12.14405,0.62447,12.0344125,0.69409,1
